date,center_name,attendance_count
2012-02-01,Ormsby Community Center,70
2012-02-01,Warrington Community Center,66
2012-02-01,Phillips Community Center,62
2012-01-31,West Penn Community Center,43
2012-01-31,Brookline Community Center,227
2012-01-31,Arlington Community Center,49
2012-01-31,Ammon Community Center,40
2012-01-31,Magee Community Center,26
2012-01-31,Jefferson Community Center,23
2012-01-31,Ormsby Community Center,57
2012-01-31,Paulson Community Center,46
2012-01-31,Phillips Community Center,67
2012-01-31,Warrington Community Center,65
2012-01-30,West Penn Community Center,114
2012-01-30,Ammon Community Center,134
2012-01-30,Arlington Community Center,43
2012-01-30,Brookline Community Center,230
2012-01-30,Jefferson Community Center,16
2012-01-30,Magee Community Center,47
2012-01-30,Paulson Community Center,46
2012-01-30,Ormsby Community Center,76
2012-01-30,Warrington Community Center,29
2012-01-30,Phillips Community Center,92
2012-01-29,West Penn Community Center,6
2012-01-29,Ormsby Community Center,1
2012-01-29,Paulson Community Center,19
2012-01-28,West Penn Community Center,81
2012-01-28,Brookline Community Center,267
2012-01-28,Ammon Community Center,110
2012-01-28,Magee Community Center,219
2012-01-28,Paulson Community Center,22
2012-01-28,Ormsby Community Center,28
2012-01-28,Phillips Community Center,105
2012-01-27,West Penn Community Center,86
2012-01-27,Ammon Community Center,32
2012-01-27,Arlington Community Center,22
2012-01-27,Brookline Community Center,136
2012-01-27,Magee Community Center,30
2012-01-27,Jefferson Community Center,18
2012-01-27,Ormsby Community Center,52
2012-01-27,Paulson Community Center,19
2012-01-27,Phillips Community Center,60
2012-01-27,Warrington Community Center,74
2012-01-26,West Penn Community Center,125
2012-01-26,Brookline Community Center,241
2012-01-26,Arlington Community Center,65
2012-01-26,Ammon Community Center,155
2012-01-26,Jefferson Community Center,24
2012-01-26,Magee Community Center,64
2012-01-26,Ormsby Community Center,78
2012-01-26,Warrington Community Center,74
2012-01-26,Phillips Community Center,33
2012-01-25,West Penn Community Center,58
2012-01-25,Ammon Community Center,82
2012-01-25,Arlington Community Center,54
2012-01-25,Brookline Community Center,243
2012-01-25,Magee Community Center,29
2012-01-25,Jefferson Community Center,16
2012-01-25,Ormsby Community Center,84
2012-01-25,Paulson Community Center,4
2012-01-25,Phillips Community Center,42
2012-01-25,Warrington Community Center,82
2012-01-24,West Penn Community Center,47
2012-01-24,Brookline Community Center,217
2012-01-24,Arlington Community Center,44
2012-01-24,Ammon Community Center,173
2012-01-24,Jefferson Community Center,18
2012-01-24,Magee Community Center,39
2012-01-24,Paulson Community Center,46
2012-01-24,Ormsby Community Center,187
2012-01-24,Warrington Community Center,102
2012-01-24,Phillips Community Center,49
2012-01-23,West Penn Community Center,107
2012-01-23,Ammon Community Center,58
2012-01-23,Arlington Community Center,55
2012-01-23,Brookline Community Center,329
2012-01-23,Magee Community Center,86
2012-01-23,Jefferson Community Center,18
2012-01-23,Ormsby Community Center,90
2012-01-23,Paulson Community Center,30
2012-01-23,Phillips Community Center,7
2012-01-23,Warrington Community Center,70
2012-01-22,West Penn Community Center,9
2012-01-22,Magee Community Center,118
2012-01-21,Brookline Community Center,65
2012-01-21,Jefferson Community Center,2
2012-01-21,Paulson Community Center,15
2012-01-20,West Penn Community Center,54
2012-01-20,Brookline Community Center,76
2012-01-20,Arlington Community Center,25
2012-01-20,Ammon Community Center,31
2012-01-20,Magee Community Center,45
2012-01-20,Paulson Community Center,36
2012-01-20,Ormsby Community Center,23
2012-01-20,Warrington Community Center,47
2012-01-20,Phillips Community Center,35
2012-01-19,West Penn Community Center,109
2012-01-19,Ammon Community Center,137
2012-01-19,Arlington Community Center,112
2012-01-19,Brookline Community Center,204
2012-01-19,Magee Community Center,52
2012-01-19,Jefferson Community Center,13
2012-01-19,Ormsby Community Center,37
2012-01-19,Paulson Community Center,28
2012-01-19,Phillips Community Center,39
2012-01-19,Warrington Community Center,55
2012-01-18,West Penn Community Center,76
2012-01-18,Brookline Community Center,209
2012-01-18,Arlington Community Center,66
2012-01-18,Ammon Community Center,111
2012-01-18,Jefferson Community Center,12
2012-01-18,Magee Community Center,64
2012-01-18,Paulson Community Center,57
2012-01-18,Ormsby Community Center,77
2012-01-18,Warrington Community Center,75
2012-01-18,Phillips Community Center,52
2012-01-17,West Penn Community Center,82
2012-01-17,Ammon Community Center,173
2012-01-17,Arlington Community Center,43
2012-01-17,Brookline Community Center,205
2012-01-17,Magee Community Center,54
2012-01-17,Jefferson Community Center,14
2012-01-17,Ormsby Community Center,89
2012-01-17,Paulson Community Center,54
2012-01-17,Phillips Community Center,70
2012-01-17,Warrington Community Center,114
2012-01-15,West Penn Community Center,10
2012-01-15,Ormsby Community Center,6
2012-01-14,West Penn Community Center,22
2012-01-14,Brookline Community Center,295
2012-01-14,Jefferson Community Center,7
2012-01-14,Magee Community Center,151
2012-01-14,Ormsby Community Center,21
2012-01-14,Paulson Community Center,16
2012-01-14,Phillips Community Center,74
2012-01-13,West Penn Community Center,76
2012-01-13,Brookline Community Center,61
2012-01-13,Ammon Community Center,20
2012-01-13,Magee Community Center,38
2012-01-13,Jefferson Community Center,18
2012-01-13,Paulson Community Center,72
2012-01-13,Ormsby Community Center,20
2012-01-13,Phillips Community Center,49
2012-01-13,Warrington Community Center,3
2012-01-12,West Penn Community Center,119
2012-01-12,Ammon Community Center,28
2012-01-12,Brookline Community Center,271
2012-01-12,Arlington Field,9
2012-01-12,Jefferson Community Center,19
2012-01-12,Magee Community Center,28
2012-01-12,Ormsby Community Center,79
2012-01-12,Paulson Community Center,50
2012-01-12,Warrington Community Center,94
2012-01-12,Phillips Community Center,43
2012-01-11,West Penn Community Center,101
2012-01-11,Brookline Community Center,219
2012-01-11,Ammon Community Center,91
2012-01-11,Magee Community Center,45
2012-01-11,Jefferson Community Center,18
2012-01-11,Paulson Community Center,48
2012-01-11,Ormsby Community Center,65
2012-01-11,Phillips Community Center,45
2012-01-11,Warrington Community Center,97
2012-01-10,West Penn Community Center,65
2012-01-10,Ammon Community Center,177
2012-01-10,Brookline Community Center,212
2012-01-10,Jefferson Community Center,16
2012-01-10,Magee Community Center,18
2012-01-10,Ormsby Community Center,58
2012-01-10,Paulson Community Center,41
2012-01-10,Warrington Community Center,108
2012-01-10,Phillips Community Center,55
2012-01-09,West Penn Community Center,134
2012-01-09,Brookline Community Center,223
2012-01-09,Ammon Community Center,136
2012-01-09,Magee Community Center,36
2012-01-09,Jefferson Community Center,13
2012-01-09,Paulson Community Center,47
2012-01-09,Ormsby Community Center,100
2012-01-09,Phillips Community Center,187
2012-01-08,West Penn Community Center,10
2012-01-07,West Penn Community Center,300
2012-01-07,Brookline Community Center,260
2012-01-07,Ormsby Community Center,9
2012-01-07,Phillips Community Center,104
2012-01-06,West Penn Community Center,86
2012-01-06,Brookline Community Center,229
2012-01-06,Jefferson Community Center,25
2012-01-06,Magee Community Center,9
2012-01-06,Ormsby Community Center,29
2012-01-06,Paulson Community Center,22
2012-01-06,Phillips Community Center,68
2012-01-06,Warrington Community Center,47
2012-01-05,West Penn Community Center,126
2012-01-05,Brookline Community Center,219
2012-01-05,Ammon Community Center,173
2012-01-05,Magee Community Center,10
2012-01-05,Jefferson Community Center,21
2012-01-05,Paulson Community Center,35
2012-01-05,Ormsby Community Center,77
2012-01-05,Mellon Tennis Center,2
2012-01-05,Warrington Community Center,104
2012-01-05,Phillips Community Center,30
2012-01-04,West Penn Community Center,106
2012-01-04,Ammon Community Center,144
2012-01-04,Brookline Community Center,259
2012-01-04,Jefferson Community Center,13
2012-01-04,Magee Community Center,51
2012-01-04,Mellon Tennis Center,2
2012-01-04,Ormsby Community Center,62
2012-01-04,Paulson Community Center,36
2012-01-04,Phillips Community Center,33
2012-01-04,Warrington Community Center,80
2012-01-03,West Penn Community Center,50
2012-01-03,Brookline Community Center,81
2012-01-03,Ammon Community Center,127
2012-01-03,Magee Community Center,16
2012-01-03,Jefferson Community Center,17
2012-01-03,Paulson Community Center,40
2012-01-03,Ormsby Community Center,48
2012-01-03,Warrington Community Center,89
2012-01-03,Phillips Community Center,28
