date,center_name,attendance_count
2014-02-08,Warrington Community Center,9
2014-02-08,Arlington Community Center,146
2014-02-08,Brookline Community Center,328
2014-02-08,Ormsby Community Center,52
2014-02-08,Phillips Community Center,95
2014-02-07,Warrington Community Center,9
2014-02-07,West Penn Community Center,93
2014-02-07,Brookline Community Center,133
2014-02-07,Arlington Community Center,29
2014-02-07,Ammon Community Center,31
2014-02-07,Magee Community Center,30
2014-02-07,Jefferson Community Center,37
2014-02-07,Ormsby Community Center,57
2014-02-07,Phillips Community Center,55
2014-02-07,Paulson Community Center,29
2014-02-06,West Penn Community Center,118
2014-02-06,Warrington Community Center,31
2014-02-06,Ammon Community Center,21
2014-02-06,Arlington Community Center,41
2014-02-06,Brookline Community Center,219
2014-02-06,Jefferson Community Center,29
2014-02-06,Ormsby Community Center,80
2014-02-06,Paulson Community Center,33
2014-02-06,Phillips Community Center,129
2014-02-05,Warrington Community Center,29
2014-02-05,West Penn Community Center,33
2014-02-05,Brookline Community Center,166
2014-02-05,Arlington Community Center,47
2014-02-05,Ammon Community Center,24
2014-02-05,Jefferson Community Center,19
2014-02-05,Ormsby Community Center,41
2014-02-05,Phillips Community Center,127
2014-02-05,Paulson Community Center,25
2014-02-04,West Penn Community Center,116
2014-02-04,Warrington Community Center,30
2014-02-04,Ammon Community Center,31
2014-02-04,Arlington Community Center,19
2014-02-04,Brookline Community Center,200
2014-02-04,Jefferson Community Center,28
2014-02-04,Ormsby Community Center,53
2014-02-04,Paulson Community Center,45
2014-02-04,Phillips Community Center,17
2014-02-03,Warrington Community Center,28
2014-02-03,West Penn Community Center,72
2014-02-03,Brookline Community Center,214
2014-02-03,Arlington Community Center,50
2014-02-03,Ammon Community Center,19
2014-02-03,Jefferson Community Center,24
2014-02-03,Magee Community Center,6
2014-02-03,Ormsby Community Center,67
2014-02-03,Phillips Community Center,129
2014-02-03,Paulson Community Center,41
2014-02-01,Warrington Community Center,9
2014-02-01,Arlington Community Center,64
2014-02-01,Brookline Community Center,463
2014-02-01,Magee Community Center,2
2014-02-01,Ormsby Community Center,42
2014-02-01,Phillips Community Center,122
2014-02-01,West Penn Pool,39
2014-01-31,Warrington Community Center,20
2014-01-31,West Penn Community Center,69
2014-01-31,Brookline Community Center,201
2014-01-31,Arlington Community Center,40
2014-01-31,Ammon Community Center,12
2014-01-31,Magee Community Center,19
2014-01-31,Jefferson Community Center,22
2014-01-31,Ormsby Community Center,41
2014-01-31,Phillips Community Center,108
2014-01-31,Paulson Community Center,27
2014-01-30,West Penn Community Center,134
2014-01-30,Warrington Community Center,38
2014-01-30,Ammon Community Center,12
2014-01-30,Arlington Community Center,108
2014-01-30,Brookline Community Center,529
2014-01-30,Jefferson Community Center,17
2014-01-30,Magee Community Center,26
2014-01-30,Ormsby Community Center,78
2014-01-30,Paulson Community Center,19
2014-01-30,Phillips Community Center,52
2014-01-29,Warrington Community Center,65
2014-01-29,West Penn Community Center,127
2014-01-29,Brookline Community Center,183
2014-01-29,Arlington Community Center,32
2014-01-29,Ammon Community Center,23
2014-01-29,Magee Community Center,18
2014-01-29,Jefferson Community Center,10
2014-01-29,Ormsby Community Center,44
2014-01-29,Phillips Community Center,120
2014-01-29,Paulson Community Center,40
2014-01-28,West Penn Community Center,46
2014-01-28,Warrington Community Center,42
2014-01-28,Ammon Community Center,17
2014-01-28,Arlington Community Center,76
2014-01-28,Brookline Community Center,162
2014-01-28,Jefferson Community Center,14
2014-01-28,Magee Community Center,25
2014-01-28,Ormsby Community Center,22
2014-01-28,Paulson Community Center,26
2014-01-28,Phillips Community Center,79
2014-01-27,Warrington Community Center,23
2014-01-27,West Penn Community Center,130
2014-01-27,Brookline Community Center,263
2014-01-27,Arlington Community Center,75
2014-01-27,Ammon Community Center,26
2014-01-27,Magee Community Center,20
2014-01-27,Jefferson Community Center,27
2014-01-27,Ormsby Community Center,51
2014-01-27,Phillips Community Center,146
2014-01-27,Paulson Community Center,30
2014-01-25,West Penn Community Center,10
2014-01-25,Brookline Community Center,181
2014-01-25,Ormsby Community Center,10
2014-01-25,Phillips Community Center,65
2014-01-24,West Penn Community Center,64
2014-01-24,Warrington Community Center,15
2014-01-24,Brookline Community Center,181
2014-01-24,Ammon Community Center,20
2014-01-24,Arlington Community Center,84
2014-01-24,Jefferson Community Center,19
2014-01-24,Magee Community Center,27
2014-01-24,Ormsby Community Center,42
2014-01-24,Phillips Community Center,20
2014-01-24,Paulson Community Center,36
2014-01-23,Warrington Community Center,36
2014-01-23,West Penn Community Center,128
2014-01-23,Arlington Community Center,117
2014-01-23,Ammon Community Center,21
2014-01-23,Brookline Community Center,156
2014-01-23,Magee Community Center,41
2014-01-23,Jefferson Community Center,28
2014-01-23,Ormsby Community Center,75
2014-01-23,Paulson Community Center,48
2014-01-23,Phillips Community Center,30
2014-01-22,West Penn Community Center,147
2014-01-22,Warrington Community Center,70
2014-01-22,Brookline Community Center,180
2014-01-22,Ammon Community Center,22
2014-01-22,Arlington Community Center,66
2014-01-22,Jefferson Community Center,16
2014-01-22,Magee Community Center,30
2014-01-22,Ormsby Community Center,47
2014-01-22,Phillips Community Center,48
2014-01-22,Paulson Community Center,40
2014-01-21,Warrington Community Center,57
2014-01-21,West Penn Community Center,172
2014-01-21,Arlington Community Center,57
2014-01-21,Ammon Community Center,13
2014-01-21,Brookline Community Center,157
2014-01-21,Magee Community Center,21
2014-01-21,Jefferson Community Center,24
2014-01-21,Ormsby Community Center,61
2014-01-21,Paulson Community Center,10
2014-01-21,Phillips Community Center,96
2014-01-18,Brookline Community Center,220
2014-01-18,Arlington Community Center,63
2014-01-18,Ormsby Community Center,66
2014-01-18,Phillips Community Center,153
2014-01-18,West Penn Pool,11
2014-01-17,West Penn Community Center,75
2014-01-17,Warrington Community Center,25
2014-01-17,Arlington Community Center,62
2014-01-17,Ammon Community Center,22
2014-01-17,Brookline Community Center,236
2014-01-17,Jefferson Community Center,25
2014-01-17,Magee Community Center,21
2014-01-17,Ormsby Community Center,35
2014-01-17,Phillips Community Center,149
2014-01-17,Paulson Community Center,35
2014-01-16,Warrington Community Center,39
2014-01-16,West Penn Community Center,143
2014-01-16,Brookline Community Center,203
2014-01-16,Ammon Community Center,106
2014-01-16,Arlington Community Center,84
2014-01-16,Magee Community Center,33
2014-01-16,Jefferson Community Center,17
2014-01-16,Paulson Community Center,32
2014-01-16,Phillips Community Center,84
2014-01-15,West Penn Community Center,66
2014-01-15,Warrington Community Center,40
2014-01-15,Arlington Community Center,48
2014-01-15,Ammon Community Center,23
2014-01-15,Brookline Community Center,179
2014-01-15,Jefferson Community Center,19
2014-01-15,Magee Community Center,29
2014-01-15,Ormsby Community Center,77
2014-01-15,Phillips Community Center,156
2014-01-15,Paulson Community Center,37
2014-01-14,Warrington Community Center,46
2014-01-14,West Penn Community Center,126
2014-01-14,Brookline Community Center,274
2014-01-14,Ammon Community Center,37
2014-01-14,Arlington Community Center,140
2014-01-14,Magee Community Center,28
2014-01-14,Jefferson Community Center,21
2014-01-14,Ormsby Community Center,77
2014-01-14,Paulson Community Center,14
2014-01-14,Phillips Community Center,181
2014-01-13,West Penn Community Center,100
2014-01-13,Warrington Community Center,38
2014-01-13,Arlington Community Center,40
2014-01-13,Ammon Community Center,33
2014-01-13,Brookline Community Center,260
2014-01-13,Jefferson Community Center,27
2014-01-13,Magee Community Center,40
2014-01-13,Ormsby Community Center,66
2014-01-13,Phillips Community Center,216
2014-01-13,Paulson Community Center,27
2014-01-11,West Penn Community Center,7
2014-01-11,Brookline Community Center,257
2014-01-11,Magee Community Center,4
2014-01-11,Phillips Community Center,142
2014-01-10,West Penn Community Center,51
2014-01-10,Warrington Community Center,25
2014-01-10,Brookline Community Center,218
2014-01-10,Ammon Community Center,24
2014-01-10,Arlington Community Center,119
2014-01-10,Magee Community Center,24
2014-01-10,Jefferson Community Center,22
2014-01-10,Ormsby Community Center,35
2014-01-10,Phillips Community Center,186
2014-01-10,Paulson Community Center,21
2014-01-09,Warrington Community Center,26
2014-01-09,West Penn Community Center,126
2014-01-09,Arlington Community Center,85
2014-01-09,Ammon Community Center,18
2014-01-09,Brookline Community Center,232
2014-01-09,Jefferson Community Center,24
2014-01-09,Magee Community Center,71
2014-01-09,Ormsby Community Center,61
2014-01-09,Paulson Community Center,34
2014-01-09,Phillips Community Center,81
2014-01-08,West Penn Community Center,116
2014-01-08,Warrington Community Center,30
2014-01-08,Brookline Community Center,215
2014-01-08,Ammon Community Center,18
2014-01-08,Arlington Community Center,51
2014-01-08,Magee Community Center,37
2014-01-08,Jefferson Community Center,19
2014-01-08,Ormsby Community Center,40
2014-01-08,Phillips Community Center,156
2014-01-08,Paulson Community Center,32
2014-01-07,Warrington Community Center,35
2014-01-07,West Penn Community Center,101
2014-01-07,Ammon Community Center,5
2014-01-07,Brookline Community Center,138
2014-01-07,Jefferson Community Center,12
2014-01-07,Magee Community Center,23
2014-01-07,Ormsby Community Center,6
2014-01-07,Phillips Community Center,42
2014-01-06,West Penn Community Center,47
2014-01-06,Warrington Community Center,29
2014-01-06,Brookline Community Center,147
2014-01-06,Ammon Community Center,15
2014-01-06,Arlington Community Center,23
2014-01-06,Magee Community Center,21
2014-01-06,Jefferson Community Center,12
2014-01-06,Ormsby Community Center,15
2014-01-06,Phillips Community Center,47
2014-01-06,Paulson Community Center,11
2014-01-04,Brookline Community Center,232
2014-01-04,Ormsby Community Center,55
2014-01-04,Phillips Community Center,48
2014-01-03,Warrington Community Center,11
2014-01-03,West Penn Community Center,82
2014-01-03,Brookline Community Center,120
2014-01-03,Arlington Community Center,59
2014-01-03,Ammon Community Center,6
2014-01-03,Jefferson Community Center,24
2014-01-03,Magee Community Center,10
2014-01-03,Ormsby Community Center,31
2014-01-03,Phillips Community Center,56
2014-01-03,Paulson Community Center,26
2014-01-02,West Penn Community Center,35
2014-01-02,Warrington Community Center,13
2014-01-02,Ammon Community Center,11
2014-01-02,Arlington Community Center,59
2014-01-02,Brookline Community Center,115
2014-01-02,Magee Community Center,13
2014-01-02,Jefferson Community Center,15
2014-01-02,Ormsby Community Center,18
2014-01-02,Paulson Community Center,25
2014-01-02,Phillips Community Center,63
