date,center_name,attendance_count
2015-02-03,Jefferson Community Center,37
2015-02-03,Brookline Community Center,243
2015-02-03,Magee Community Center,60
2015-02-03,Ormsby Community Center,50
2015-02-03,Paulson Community Center,34
2015-02-03,Phillips Community Center,102
2015-02-02,West Penn Community Center,56
2015-02-02,Warrington Community Center,98
2015-02-02,Ammon Community Center,68
2015-02-02,Arlington Community Center,33
2015-02-02,Brookline Community Center,157
2015-02-02,Jefferson Community Center,24
2015-02-02,Ormsby Community Center,55
2015-02-02,Magee Community Center,42
2015-02-02,Phillips Community Center,43
2015-02-02,Paulson Community Center,51
2015-02-01,Ormsby Community Center,12
2015-01-31,West Penn Community Center,43
2015-01-31,Arlington Community Center,74
2015-01-31,Brookline Community Center,385
2015-01-31,Ormsby Community Center,18
2015-01-31,Magee Community Center,99
2015-01-31,Phillips Community Center,22
2015-01-30,West Penn Community Center,84
2015-01-30,Warrington Community Center,97
2015-01-30,Arlington Community Center,52
2015-01-30,Ammon Community Center,40
2015-01-30,Brookline Community Center,119
2015-01-30,Jefferson Community Center,25
2015-01-30,Magee Community Center,78
2015-01-30,Ormsby Community Center,26
2015-01-30,Phillips Community Center,43
2015-01-30,Paulson Community Center,36
2015-01-29,Warrington Community Center,55
2015-01-29,West Penn Community Center,152
2015-01-29,Ammon Community Center,72
2015-01-29,Arlington Community Center,52
2015-01-29,Jefferson Community Center,31
2015-01-29,Brookline Community Center,156
2015-01-29,Ormsby Community Center,49
2015-01-29,Magee Community Center,73
2015-01-29,Paulson Community Center,40
2015-01-29,Phillips Community Center,66
2015-01-28,West Penn Community Center,136
2015-01-28,Warrington Community Center,89
2015-01-28,Arlington Community Center,62
2015-01-28,Ammon Community Center,79
2015-01-28,Brookline Community Center,136
2015-01-28,Jefferson Community Center,29
2015-01-28,Magee Community Center,121
2015-01-28,Ormsby Community Center,35
2015-01-28,Phillips Community Center,75
2015-01-28,Paulson Community Center,35
2015-01-28,Schenley Ice Rink,50
2015-01-27,Warrington Community Center,78
2015-01-27,West Penn Community Center,87
2015-01-27,Ammon Community Center,120
2015-01-27,Arlington Community Center,33
2015-01-27,Jefferson Community Center,26
2015-01-27,Brookline Community Center,169
2015-01-27,Ormsby Community Center,99
2015-01-27,Magee Community Center,58
2015-01-27,Paulson Community Center,38
2015-01-27,Phillips Community Center,76
2015-01-26,West Penn Community Center,57
2015-01-26,Warrington Community Center,65
2015-01-26,Arlington Community Center,31
2015-01-26,Ammon Community Center,36
2015-01-26,Brookline Community Center,113
2015-01-26,Jefferson Community Center,12
2015-01-26,Magee Community Center,28
2015-01-26,Ormsby Community Center,45
2015-01-26,Phillips Community Center,47
2015-01-26,Paulson Community Center,29
2015-01-24,West Penn Community Center,70
2015-01-24,Brookline Community Center,380
2015-01-24,Ormsby Community Center,11
2015-01-24,Magee Community Center,39
2015-01-24,Phillips Community Center,23
2015-01-23,West Penn Community Center,75
2015-01-23,Arlington Community Center,59
2015-01-23,Brookline Community Center,115
2015-01-23,Jefferson Community Center,24
2015-01-23,Magee Community Center,58
2015-01-23,Ormsby Community Center,22
2015-01-23,Phillips Community Center,82
2015-01-23,Paulson Community Center,39
2015-01-22,Arlington Community Center,91
2015-01-22,Jefferson Community Center,23
2015-01-22,Brookline Community Center,352
2015-01-22,Ormsby Community Center,54
2015-01-22,Magee Community Center,137
2015-01-22,Paulson Community Center,43
2015-01-22,Phillips Community Center,146
2015-01-21,Arlington Community Center,48
2015-01-21,Ammon Community Center,17
2015-01-21,Brookline Community Center,128
2015-01-21,Jefferson Community Center,21
2015-01-21,Magee Community Center,60
2015-01-21,Ormsby Community Center,37
2015-01-21,Phillips Community Center,61
2015-01-21,Paulson Community Center,41
2015-01-20,West Penn Community Center,117
2015-01-20,Ammon Community Center,30
2015-01-20,Arlington Community Center,33
2015-01-20,Jefferson Community Center,16
2015-01-20,Brookline Community Center,85
2015-01-20,Ormsby Community Center,1
2015-01-20,Magee Community Center,117
2015-01-20,Paulson Community Center,41
2015-01-20,Phillips Community Center,95
2015-01-17,Brookline Community Center,318
2015-01-17,Magee Community Center,84
2015-01-17,Ormsby Community Center,26
2015-01-17,Phillips Community Center,24
2015-01-16,West Penn Community Center,93
2015-01-16,Arlington Community Center,89
2015-01-16,Ammon Community Center,31
2015-01-16,Brookline Community Center,242
2015-01-16,Jefferson Community Center,16
2015-01-16,Ormsby Community Center,32
2015-01-16,Magee Community Center,66
2015-01-16,Phillips Community Center,125
2015-01-16,Paulson Community Center,39
2015-01-15,West Penn Community Center,127
2015-01-15,Warrington Community Center,103
2015-01-15,Ammon Community Center,53
2015-01-15,Arlington Community Center,38
2015-01-15,Jefferson Community Center,24
2015-01-15,Brookline Community Center,314
2015-01-15,Magee Community Center,80
2015-01-15,Ormsby Community Center,41
2015-01-15,Phillips Community Center,45
2015-01-14,Warrington Community Center,83
2015-01-14,West Penn Community Center,88
2015-01-14,Arlington Community Center,59
2015-01-14,Ammon Community Center,58
2015-01-14,Brookline Community Center,207
2015-01-14,Jefferson Community Center,33
2015-01-14,Ormsby Community Center,39
2015-01-14,Magee Community Center,59
2015-01-14,Phillips Community Center,76
2015-01-14,Paulson Community Center,34
2015-01-13,West Penn Community Center,77
2015-01-13,Warrington Community Center,70
2015-01-13,Ammon Community Center,79
2015-01-13,Arlington Community Center,53
2015-01-13,Jefferson Community Center,27
2015-01-13,Brookline Community Center,274
2015-01-13,Magee Community Center,64
2015-01-13,Ormsby Community Center,37
2015-01-13,Paulson Community Center,28
2015-01-13,Phillips Community Center,125
2015-01-12,Warrington Community Center,111
2015-01-12,West Penn Community Center,110
2015-01-12,Arlington Community Center,301
2015-01-12,Ammon Community Center,84
2015-01-12,Brookline Community Center,213
2015-01-12,Jefferson Community Center,35
2015-01-12,Magee Community Center,52
2015-01-12,Phillips Community Center,78
2015-01-10,West Penn Community Center,43
2015-01-10,Brookline Community Center,366
2015-01-10,Phillips Community Center,15
2015-01-09,West Penn Community Center,66
2015-01-09,Warrington Community Center,92
2015-01-09,Arlington Community Center,45
2015-01-09,Brookline Community Center,190
2015-01-09,Jefferson Community Center,9
2015-01-09,Magee Community Center,24
2015-01-09,Ormsby Community Center,46
2015-01-09,Phillips Community Center,50
2015-01-09,Paulson Community Center,19
2015-01-08,Warrington Community Center,72
2015-01-08,West Penn Community Center,70
2015-01-08,Arlington Community Center,12
2015-01-08,Ammon Community Center,2
2015-01-08,Jefferson Community Center,16
2015-01-08,Brookline Community Center,266
2015-01-08,Ormsby Community Center,9
2015-01-08,Magee Community Center,132
2015-01-08,Paulson Community Center,28
2015-01-08,Phillips Community Center,59
2015-01-07,West Penn Community Center,104
2015-01-07,Warrington Community Center,99
2015-01-07,Ammon Community Center,55
2015-01-07,Arlington Community Center,29
2015-01-07,Brookline Community Center,161
2015-01-07,Jefferson Community Center,19
2015-01-07,Magee Community Center,65
2015-01-07,Phillips Community Center,66
2015-01-07,Paulson Community Center,26
2015-01-06,Warrington Community Center,106
2015-01-06,West Penn Community Center,105
2015-01-06,Arlington Community Center,83
2015-01-06,Ammon Community Center,55
2015-01-06,Jefferson Community Center,17
2015-01-06,Brookline Community Center,327
2015-01-06,Magee Community Center,50
2015-01-06,Ormsby Community Center,8
2015-01-06,Paulson Community Center,32
2015-01-06,Phillips Community Center,113
2015-01-05,West Penn Community Center,100
2015-01-05,Warrington Community Center,92
2015-01-05,Ammon Community Center,50
2015-01-05,Arlington Community Center,43
2015-01-05,Brookline Community Center,230
2015-01-05,Jefferson Community Center,45
2015-01-05,Magee Community Center,31
2015-01-05,Phillips Community Center,53
2015-01-05,Paulson Community Center,43
2015-01-03,West Penn Community Center,26
2015-01-03,Brookline Community Center,76
2015-01-03,Magee Community Center,90
2015-01-03,Phillips Community Center,7
2015-01-02,West Penn Community Center,86
2015-01-02,Warrington Community Center,73
2015-01-02,Arlington Community Center,31
2015-01-02,Ammon Community Center,8
2015-01-02,Brookline Community Center,122
2015-01-02,Jefferson Community Center,36
2015-01-02,Magee Community Center,45
2015-01-02,Phillips Community Center,104
2015-01-02,Paulson Community Center,46
